Staff_ID,Staff_Name,DATE_OF_JOINING,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,POSTAL_CODE,claims_handled,fraud_claims_handled,fraud_rate_handled,employee_department,employee_campus,employee_position,employee_seniority_years,is_contractor,employee_classification,has_foreign_citizenship,has_criminal_record,has_medical_history,employee_origin_country,total_printed_pages,num_printed_pages_off_hours,total_files_burned,burned_from_other,is_abroad,trip_day_number,hostility_country_level,num_entries,num_unique_campus,late_exit_flag,entry_during_weekend,Insider_Risk_Label,Access_Time,Record_Accessed,Override_Activity,Investigation_Outcome
AGENT00727,Evelyn Hurt,1992-03-03,11 Pine Point Road,,Duxbury,MA,2332,9.0,2.0,0.2222222222222222,Information Technology,Campus C,BI Developer / Data Analyst,19,1,1,0,0,0,Russia,0,0,9,0,0,0.0,0,0,0,0,0,0,2026-08-27 20:35:30.548429,CLM003788,No override recorded,No findings
AGENT00728,Robert Rusher,2010-09-28,3208 Southwest 65th Street,,Oklahoma City,OK,73159,67.0,17.0,0.2537313432835821,Marketing and Business Development,Campus B,Bid Coordinator,26,0,1,0,0,0,Canada,3,0,0,0,0,0.0,0,0,0,0,0,0,2026-08-29 20:35:30.548465,CLM018465,No override recorded,No findings
AGENT00729,Samuel Tolman,1994-07-26,8307 Brookline Place,,Oklahoma City,OK,73159,14.0,1.0,0.07142857142857142,Information Technology,Campus A,IT Director,29,0,1,0,0,0,Argentina,5,1,0,0,0,0.0,0,0,0,0,0,0,2026-05-30 20:35:30.548498,CLM041342,No override recorded,No findings
AGENT00730,Enrique Acosta,2008-01-18,1025 West 19th Street,#UNIT 1-C,Panama City,FL,32405,6.0,1.0,0.16666666666666666,Information Technology,Campus C,Data Scientist,13,0,3,1,0,0,Israel,7,0,0,0,0,0.0,0,0,0,0,0,0,2026-04-21 20:35:30.548530,CLM031237,No override recorded,No findings
AGENT00731,Lacy Powers,2006-04-28,2811 Battery Place Northwest,,Washington,DC,20016,7.0,0.0,0.0,Operations and Manufacturing,Campus B,Manufacturing Engineer,17,0,1,0,0,0,USA,26,0,0,0,0,0.0,0,1,1,0,0,0,2026-05-17 20:35:30.548564,CLM048783,No override recorded,No findings
AGENT00732,Sylvia Tran,1998-02-14,13426 West Rovey Avenue,,Litchfield Park,AZ,85340,64.0,16.0,0.25,Engineering Department,Campus B,Systems Engineer,26,0,2,0,0,1,Russia,2,0,0,0,0,0.0,0,1,1,0,0,1,2026-07-25 20:35:30.548596,CLM049413,Unscheduled record access,Confirmed - insider risk
AGENT00733,Karla Cota,2004-11-04,4012 Heritage Place Drive,,Norman,OK,73072,44.0,11.0,0.25,Operations and Manufacturing,Campus A,Logistics Manager,9,0,2,1,0,0,Israel,10,0,0,0,0,0.0,0,1,1,0,0,0,2026-03-29 20:35:30.548629,CLM011320,Approved above authority limit,Unsubstantiated
AGENT00734,Patrick Baptiste,2006-10-29,11330 Elmore Road,,Anchorage,AK,99516,25.0,6.0,0.24,Operations and Manufacturing,Campus C,Operations Manager,7,0,2,0,0,1,Ethiopia,10,0,0,0,0,0.0,0,0,0,0,0,0,2026-06-16 20:35:30.548661,CLM039117,No override recorded,No findings
AGENT00735,Kieth Black,2014-12-07,243 Kentucky Avenue,,Pasadena,MD,21122,14.0,4.0,0.2857142857142857,Operations and Manufacturing,Campus B,Warehouse Manager,14,0,2,0,0,0,Germany,25,0,3,0,0,0.0,0,0,0,0,0,0,2026-06-14 20:35:30.548693,CLM041135,No override recorded,No findings
AGENT00736,Robert Dixon,1992-07-22,31130 Meadowbrook Avenue,,Hayward,CA,94544,101.0,25.0,0.24752475247524752,Human Resources,Campus B,Training Coordinator,8,1,1,0,1,0,Israel,16,0,0,0,0,0.0,0,0,0,0,0,0,2026-05-17 20:35:30.548726,CLM012958,No override recorded,No findings
AGENT00737,Joan Schuldt,2007-11-21,1303 Buckingham Court,,Louisville,KY,40118,18.0,8.0,0.4444444444444444,Marketing and Business Development,Campus B,Bid Coordinator,24,0,1,0,0,0,India,11,0,0,0,0,0.0,0,1,1,0,0,1,2026-04-19 20:35:30.548758,CLM023083,No override recorded,Under investigation
AGENT00738,Marco Lopez,1995-12-10,6223 Kilmer Loop,#206,Arvada,CO,80403,78.0,15.0,0.19230769230769232,R&D Department,Campus C,Secretary,3,1,2,0,0,0,Germany,0,0,45,0,0,0.0,0,0,0,0,0,0,2026-05-01 20:35:30.548789,CLM004016,No override recorded,Unsubstantiated
AGENT00739,Jonathan Ortiz,2000-08-21,112 Joyner Avenue,,Nashville,TN,37210,28.0,5.0,0.17857142857142858,R&D Department,Campus B,Development Engineer (Hardware / Software / Mechanical),11,0,2,0,0,0,Israel,10,0,0,0,0,0.0,0,0,0,0,0,0,2026-04-29 20:35:30.548821,CLM033801,Approved above authority limit,No findings
AGENT00740,Aletha Cooper,2002-02-25,7407 North 75th Drive,,Glendale,AZ,85303,32.0,9.0,0.28125,Human Resources,Campus A,HR Manager,18,0,2,0,0,0,Israel,18,0,0,0,0,0.0,0,2,1,0,0,0,2026-08-25 20:35:30.548858,CLM039854,No override recorded,Unsubstantiated
AGENT00741,Michael Buchanan,1994-08-04,5024 West Christy Drive,,Glendale,AZ,85304,28.0,7.0,0.25,Operations and Manufacturing,Campus A,Secretary,7,0,1,0,0,0,Israel,6,0,0,0,0,0.0,0,2,1,0,0,0,2026-07-02 20:35:30.548890,CLM010277,No override recorded,No findings
AGENT00742,Robert Densmore,2004-06-04,802 East 37th Street,,Savannah,GA,31401,19.0,2.0,0.10526315789473684,Engineering Department,Campus C,Systems Engineer,13,0,3,0,0,0,Israel,12,0,0,0,0,0.0,0,1,1,0,0,0,2026-07-14 20:35:30.548920,CLM002010,No override recorded,No findings
AGENT00743,Roberto Wetzel,2015-12-23,5927 Camrose Drive,,Anchorage,AK,99504,53.0,14.0,0.2641509433962264,Information Technology,Campus A,Data Scientist,16,1,3,0,0,0,South Africa,3,0,0,0,0,0.0,0,0,0,0,0,0,2026-04-01 20:35:30.548952,CLM031613,No override recorded,No findings
AGENT00744,Dorothy Rodriguez,1997-05-11,7326 North 62nd Avenue,#2,Glendale,AZ,85301,36.0,7.0,0.19444444444444445,Marketing and Business Development,Campus A,Account Manager,8,0,1,1,0,0,Israel,31,0,0,0,0,0.0,0,1,1,0,0,0,2026-04-23 20:35:30.548983,CLM031068,No override recorded,No findings
AGENT00745,Paul Yocom,2003-11-22,205 Harrison Avenue,,Louisville,KY,40243,7.0,3.0,0.42857142857142855,R&D Department,Campus B,Secretary,1,1,3,0,0,0,Israel,0,0,0,0,0,0.0,0,0,0,0,0,0,2026-09-05 20:35:30.549050,CLM024507,No override recorded,No findings
AGENT00746,Christopher Harris,2012-04-21,6630 MacArthur Boulevard,#19,Oakland,CA,94605,105.0,32.0,0.3047619047619048,R&D Department,Campus C,Algorithm Engineer,13,1,2,0,0,0,Israel,0,0,0,0,0,0.0,0,1,1,0,0,0,2026-08-30 20:35:30.549097,CLM016530,No override recorded,No findings
AGENT00747,Tanya Caswell,2010-12-20,6231 North 67th Avenue,#241,Glendale,AZ,85301,14.0,3.0,0.21428571428571427,Marketing and Business Development,Campus A,Business Development Manager,11,0,1,0,0,0,Israel,8,0,0,0,0,0.0,0,1,1,0,0,0,2026-04-29 20:35:30.549134,CLM048330,No override recorded,No findings
AGENT00748,Anna Paulo,1995-12-08,14006 Coffee Bluff Road,,Savannah,GA,31419,43.0,15.0,0.3488372093023256,Engineering Department,Campus B,Systems Engineer,10,0,2,0,0,0,South Africa,0,0,0,0,0,0.0,0,1,3,0,0,1,2026-09-15 20:35:30.549167,CLM015873,Unscheduled record access,Confirmed - insider risk
AGENT00749,Richard Melendez,2014-01-31,6148 Avon Avenue,,San Gabriel,CA,91775,96.0,27.0,0.28125,R&D Department,Campus A,Head of R&D,11,0,2,0,0,0,Israel,2,0,36,0,0,0.0,0,0,0,0,0,0,2026-04-15 20:35:30.549201,CLM008123,No override recorded,No findings
AGENT00750,Mildred Whitmore,2000-05-28,735 West Treadwell Street,#33,Fayetteville,AR,72701,45.0,11.0,0.24444444444444444,Project Management,Campus C,Project Manager,19,0,1,0,0,0,Israel,60,0,0,0,0,0.0,0,1,1,0,0,0,2026-08-23 20:35:30.549235,CLM023717,No override recorded,No findings
AGENT00751,Mirta Parson,1995-01-04,8150 North 61st Avenue,#3128,Glendale,AZ,85302,7.0,2.0,0.2857142857142857,Security and Information Security,Campus A,Cyber Analyst,4,0,2,0,0,1,Israel,1,0,0,0,0,0.0,0,1,1,0,0,0,2026-08-16 20:35:30.549268,CLM025538,No override recorded,No findings
AGENT00752,Trevor Bishop,2006-05-25,123 Remember Baker Lane,,Hartford,VT,5001,101.0,29.0,0.2871287128712871,R&D Department,Campus C,Integration and Testing Engineer,18,1,3,1,0,0,India,5,0,0,0,0,0.0,0,0,0,0,0,0,2026-08-12 20:35:30.549299,CLM005638,No override recorded,No findings
AGENT00753,Constance Nathanson,2002-09-11,401 East Northern Lights Boulevard,#STE 000203,Anchorage,AK,99503,31.0,7.0,0.22580645161290322,R&D Department,Campus A,Algorithm Engineer,21,0,2,0,0,1,Kuwait,22,0,0,0,0,0.0,0,0,0,0,0,0,2026-07-29 20:35:30.549336,CLM048117,No override recorded,No findings
AGENT00754,Ismael Miller,2008-05-13,829 Dunbarton Road,,Montgomery,AL,36117,15.0,3.0,0.2,Engineering Department,Campus C,Test Engineer,5,0,3,0,0,0,USA,10,0,0,0,0,0.0,0,1,1,0,0,0,2026-06-20 20:35:30.549374,CLM016796,No override recorded,No findings
AGENT00755,Patricia Williams,2001-10-23,5813 Hammermill Loop,,Montgomery,AL,36116,2.0,0.0,0.0,R&D Department,Campus C,Algorithm Engineer,9,0,2,0,0,0,Georgia,12,4,0,0,0,0.0,0,2,1,0,0,0,2026-05-31 20:35:30.549410,CLM045838,No override recorded,No findings
AGENT00756,Elizabeth Smith,2006-11-12,5209 North Dewey Avenue,,Oklahoma City,OK,73118,74.0,16.0,0.21621621621621623,Marketing and Business Development,Campus C,Secretary,13,0,1,0,0,0,Poland,142,0,0,0,0,0.0,0,2,1,0,0,1,2026-04-27 20:35:30.549443,CLM004706,Unscheduled record access,Under investigation
AGENT00757,Nora Stump,2004-05-11,1552 Gibson Street,,Montgomery,AL,36110,49.0,13.0,0.2653061224489796,R&D Department,Campus B,Development Engineer (Hardware / Software / Mechanical),5,0,3,0,0,0,Israel,0,0,10,0,0,0.0,0,1,1,0,0,0,2026-06-07 20:35:30.549476,CLM003949,No override recorded,No findings
AGENT00758,David Bernal,1994-10-06,109 East 64th Street,,Savannah,GA,31405,32.0,9.0,0.28125,Engineering Department,Campus A,Design Engineer,24,0,2,0,0,0,Russia,0,0,36,0,0,0.0,0,1,1,0,0,0,2026-06-21 20:35:30.549508,CLM045924,No override recorded,No findings
AGENT00759,Cynthia Lowe,2013-04-13,4604 Virginia Loop Road,,Montgomery,AL,36116,90.0,25.0,0.2777777777777778,Project Management,Campus B,Project Manager,7,1,1,0,0,0,South Africa,17,0,0,0,0,0.0,0,2,1,0,0,0,2026-03-21 20:35:30.549540,CLM017934,No override recorded,No findings
AGENT00760,Emil Savage,2000-12-24,1456 East 39th Street,,Savannah,GA,31404,69.0,16.0,0.2318840579710145,Engineering Department,Campus B,Systems Engineer,26,0,2,0,0,1,Russia,42,0,102,0,0,0.0,0,2,1,0,1,1,2026-06-01 20:35:30.549572,CLM026625,Unscheduled record access,Confirmed - insider risk
AGENT00761,Marlene West,1998-02-06,1838 Crofton Parkway,,Crofton,MD,21114,5.0,2.0,0.4,Marketing and Business Development,Campus B,Secretary,7,0,2,1,0,0,Israel,29,0,21,0,0,0.0,0,2,1,0,0,0,2026-09-14 20:35:30.549604,CLM014994,No override recorded,No findings
AGENT00762,Juanita Mccommons,1990-10-29,1606 Trevilian Way,,Louisville,KY,40205,22.0,0.0,0.0,Project Management,Campus A,Secretary,9,0,2,0,0,0,USA,4,0,0,0,0,0.0,0,1,1,0,0,0,2026-06-03 20:35:30.549636,CLM030587,No override recorded,No findings
AGENT00763,Paul Banerjee,2000-03-10,36360 Beech Place,,Newark,CA,94560,7.0,1.0,0.14285714285714285,Project Management,Campus C,Project Manager,7,0,3,1,0,0,Sudan,21,0,0,0,0,0.0,0,1,1,0,0,0,2026-07-29 20:35:30.549668,CLM048616,No override recorded,No findings
AGENT00764,Kimberly Zwolinski,2009-06-09,2750 Gilmore Lane,##C304,Oroville,CA,95966,62.0,13.0,0.20967741935483872,Finance,Campus A,Budget Manager,20,0,2,0,0,0,Israel,11,0,0,0,0,0.0,0,1,1,0,0,0,2026-06-29 20:35:30.549700,CLM018698,No override recorded,Unsubstantiated
AGENT00765,Pam Ault,1993-05-14,921 Woodmont Boulevard,,Nashville,TN,37204,0.0,0.0,0.0,Information Technology,Campus C,Information Security Specialist,7,0,1,1,0,0,Israel,0,0,38,0,0,0.0,0,0,0,0,0,0,2026-08-11 20:35:30.549743,N/A,No override recorded,Unsubstantiated
AGENT00766,Ellen Chon,1996-10-20,1513 Cathy Street,,Savannah,GA,31415,42.0,10.0,0.23809523809523808,Engineering Department,Campus A,Process Engineer,8,0,2,1,0,0,Israel,1,0,0,0,0,0.0,0,0,0,0,0,0,2026-05-24 20:35:30.549780,CLM020764,Approved above authority limit,No findings
AGENT00767,Mike Purnell,1995-12-13,463 East Rutgers Loop,,Montgomery,AL,36109,65.0,17.0,0.26153846153846155,Security and Information Security,Campus C,Physical Access Control,13,0,3,0,0,0,Israel,0,0,7,0,0,0.0,0,0,0,0,0,1,2026-08-10 20:35:30.549814,CLM031319,Bypassed secondary verification,Confirmed - insider risk
AGENT00768,Magdalena Kirby,2017-01-09,1429 Harrison Avenue,,Panama City,FL,32401,77.0,27.0,0.35064935064935066,Engineering Department,Campus C,Systems Engineer,13,0,2,0,0,0,Brazil,0,0,110,0,0,0.0,0,1,1,0,0,1,2026-08-20 20:35:30.549845,CLM011729,Bypassed secondary verification,Under investigation
AGENT00769,Jessica Montez,2004-05-28,6114 West Glenn Drive,#1,Glendale,AZ,85301,13.0,4.0,0.3076923076923077,Security and Information Security,Campus C,Chief Information Security Officer (CISO),15,1,4,0,0,0,China,2,0,0,0,0,0.0,0,1,1,0,0,0,2026-09-16 20:35:30.549876,CLM043362,No override recorded,No findings
AGENT00770,James Santiago,1990-12-02,2115 Northwest 22nd Street,,Oklahoma City,OK,73107,71.0,15.0,0.2112676056338028,Marketing and Business Development,Campus A,Account Manager,13,0,2,0,0,0,Israel,49,0,0,0,0,0.0,0,0,0,0,0,0,2026-05-26 20:35:30.549908,CLM048070,No override recorded,No findings
AGENT00771,Roger Burns,1995-04-13,2320 Northwest 113th Place,,Oklahoma City,OK,73120,1.0,1.0,1.0,Information Technology,Campus B,Secretary,7,0,1,0,0,0,Russia,2,0,0,0,0,0.0,0,1,1,0,0,0,2026-07-23 20:35:30.549938,CLM007330,No override recorded,No findings
AGENT00772,Colleen Penn,2011-06-24,8070 Holland Court,,Arvada,CO,80005,78.0,16.0,0.20512820512820512,Operations and Manufacturing,Campus A,Operations Manager,12,0,3,0,0,1,USA,39,0,0,0,0,0.0,0,1,1,0,0,0,2026-07-11 20:35:30.549968,CLM008873,Approved above authority limit,No findings
AGENT00773,David Brandenberger,1998-12-20,7002 Secrest Court,,Arvada,CO,80007,4.0,0.0,0.0,R&D Department,Campus A,Head of R&D,11,0,2,0,0,0,Israel,0,0,32,0,0,0.0,0,1,1,0,0,0,2026-04-28 20:35:30.550000,CLM014001,No override recorded,No findings
AGENT00774,Alfred Acuna,1994-10-20,601 Farragut Place Northeast,,Washington,DC,20017,19.0,2.0,0.10526315789473684,Human Resources,Campus A,Training Coordinator,0,0,1,0,1,0,Israel,0,0,0,0,0,0.0,0,0,0,0,0,0,2026-06-10 20:35:30.550068,CLM000584,No override recorded,Unsubstantiated
AGENT00775,Jewel Freeman,1997-08-23,2961 Vinson Road,,Montgomery,AL,36110,62.0,19.0,0.3064516129032258,R&D Department,Campus B,Head of R&D,13,0,2,0,0,0,Ethiopia,3,0,0,0,0,0.0,0,0,0,0,0,0,2026-09-10 20:35:30.550106,CLM011358,No override recorded,No findings
AGENT00776,Joshua Pagano,2007-08-28,5837 West Evans Drive,,Glendale,AZ,85306,6.0,1.0,0.16666666666666666,Marketing and Business Development,Campus B,Secretary,12,0,1,1,0,0,Israel,15,0,4,0,0,0.0,0,0,0,0,0,0,2026-06-02 20:35:30.550142,CLM018138,No override recorded,No findings
AGENT00777,Eleanor Lagatta,2013-05-07,19590 East Batavia Drive,,Aurora,CO,80011,2.0,0.0,0.0,Operations and Manufacturing,Campus B,Manufacturing Engineer,18,0,1,0,0,0,Hungary,1,0,0,0,0,0.0,0,0,0,0,0,0,2026-07-15 20:35:30.550176,CLM004327,No override recorded,No findings
AGENT00778,Bernice Ross,2006-12-18,6716 South Mariposa Lane,,Dublin,CA,94568,49.0,8.0,0.16326530612244897,Engineering Department,Campus B,Process Engineer,13,0,2,0,0,0,Sudan,0,0,29,0,0,0.0,0,2,1,0,0,0,2026-04-07 20:35:30.550211,CLM038618,No override recorded,No findings
AGENT00779,Melissa Scott,1990-10-12,2723 East Joyce Boulevard,,Fayetteville,AR,72703,49.0,17.0,0.3469387755102041,Engineering Department,Campus B,Design Engineer,10,0,2,0,0,0,Russia,0,0,80,0,0,0.0,0,2,1,0,0,1,2026-07-21 20:35:30.550245,CLM001612,Approved above authority limit,Unsubstantiated
AGENT00780,Yvonne Coomer,1996-12-22,4430 Davenport Street Northwest,,Washington,DC,20016,49.0,14.0,0.2857142857142857,Legal and Regulation,Campus A,Legal Advisor,9,0,3,0,0,0,Morocco,0,0,0,0,0,0.0,0,2,1,0,0,0,2026-05-20 20:35:30.550278,CLM013844,No override recorded,Unsubstantiated
AGENT00781,Matthew Williams,2001-09-11,3815 Williams Street,,Anchorage,AK,99508,49.0,13.0,0.2653061224489796,Engineering Department,Campus C,Process Engineer,3,0,2,0,0,0,Georgia,9,0,0,0,0,0.0,0,0,0,0,0,0,2026-08-22 20:35:30.550312,CLM029342,No override recorded,No findings
AGENT00782,Wilma Rubio,2003-06-23,3521 Stargate Circle,,Anchorage,AK,99517,35.0,5.0,0.14285714285714285,Information Technology,Campus C,Data Scientist,0,0,1,0,0,0,USA,0,0,38,0,0,0.0,0,0,0,0,0,0,2026-07-24 20:35:30.550354,CLM043066,No override recorded,Unsubstantiated
AGENT00783,Lynette Curran,2007-09-17,328 Missouri Avenue Northwest,,Washington,DC,20011,10.0,3.0,0.3,Engineering Department,Campus B,Secretary,10,1,2,0,0,0,Israel,0,0,35,0,0,0.0,0,1,1,0,1,0,2026-04-30 20:35:30.550391,CLM014347,Approved above authority limit,No findings
AGENT00784,Deanna Elmore,1997-06-07,86 Highland Street,,Manchester,CT,6040,27.0,6.0,0.2222222222222222,Marketing and Business Development,Campus B,Secretary,16,0,1,0,0,0,Israel,76,0,0,0,0,0.0,0,2,1,0,0,0,2026-08-03 20:35:30.550424,CLM013500,Approved above authority limit,No findings
AGENT00785,Larry Wakham,2007-07-05,5170 Hickory Hollow Parkway,#935,Nashville,TN,37013,9.0,4.0,0.4444444444444444,Operations and Manufacturing,Campus A,Operations Manager,13,1,1,0,0,0,Brazil,8,0,0,0,0,0.0,0,1,1,0,0,0,2026-06-20 20:35:30.550457,CLM044878,No override recorded,No findings
AGENT00786,Victor Perrin,1993-02-11,9912 Shirewick Way,,Louisville,KY,40272,111.0,30.0,0.2702702702702703,R&D Department,Campus C,Systems Engineer,4,0,2,0,0,0,Germany,3,0,0,0,0,0.0,0,2,1,0,0,0,2026-07-05 20:35:30.550490,CLM013188,No override recorded,No findings
AGENT00787,Etta Brooks,1992-06-11,404 Summit Oaks Drive,,Nashville,TN,37221,45.0,13.0,0.28888888888888886,Finance,Campus C,Finance Manager,17,0,1,1,0,0,Israel,0,0,25,0,0,0.0,0,0,0,0,0,1,2026-08-22 20:35:30.550522,CLM025536,Unscheduled record access,Unsubstantiated
AGENT00788,Casey Bachman,2002-09-25,5 Westlund Avenue,,Auburn,MA,1501,16.0,4.0,0.25,Finance,Campus C,Secretary,1,0,2,0,0,0,Israel,1,0,0,0,0,0.0,0,2,1,0,0,0,2026-04-05 20:35:30.550555,CLM032621,No override recorded,No findings
AGENT00789,Alison Baron,2005-12-20,12438 West 83rd Avenue,,Arvada,CO,80005,28.0,6.0,0.21428571428571427,Information Technology,Campus C,BI Developer / Data Analyst,11,0,2,1,0,0,Argentina,0,0,52,0,0,0.0,0,1,1,0,0,0,2026-09-13 20:35:30.550586,CLM033079,No override recorded,No findings
AGENT00790,Clay Harmon,2011-05-31,137 Gazebo East Drive,,Montgomery,AL,36117,132.0,35.0,0.26515151515151514,Marketing and Business Development,Campus C,Marketing Manager,12,0,1,0,0,0,USA,14,0,0,0,0,0.0,0,1,1,0,0,0,2026-04-13 20:35:30.550617,CLM010853,Approved above authority limit,No findings
AGENT00791,Donald Seta,2005-05-10,2375 Main Street,B,Palmer,MA,1069,2.0,1.0,0.5,R&D Department,Campus C,Development Engineer (Hardware / Software / Mechanical),18,0,3,0,0,0,Russia,1,0,0,0,0,0.0,0,2,1,0,0,0,2026-08-22 20:35:30.550648,CLM035620,No override recorded,No findings
AGENT00792,Beatrice Pontius,2008-09-12,301 East Court,,Savannah,GA,31404,36.0,12.0,0.3333333333333333,Information Technology,Campus B,Enterprise Systems Developer (ERP / CRM / SAP),26,0,1,0,0,0,Russia,8,0,0,0,0,0.0,0,1,1,0,0,0,2026-08-11 20:35:30.550680,CLM017586,No override recorded,No findings
AGENT00793,Walter Prue,2002-12-31,2515 60th Avenue,,Oakland,CA,94605,25.0,6.0,0.24,Human Resources,Campus C,Employee Welfare Coordinator,2,0,1,0,0,0,Israel,12,0,7,0,0,0.0,0,1,1,0,0,0,2026-03-21 20:35:30.550710,CLM023692,No override recorded,No findings
AGENT00794,Gladys Parsons,2009-08-27,801 Dale Road,,Glen Burnie,MD,21060,50.0,15.0,0.3,Human Resources,Campus A,Training Coordinator,3,0,2,0,0,0,Israel,0,0,10,0,0,0.0,0,0,0,0,0,0,2026-08-18 20:35:30.550742,CLM045949,No override recorded,Unsubstantiated
AGENT00795,Bradley Jackson,1997-11-30,2522 Fountain Avenue,,South Lake Tahoe,CA,96150,1.0,0.0,0.0,R&D Department,Campus B,Development Engineer (Hardware / Software / Mechanical),25,0,3,0,0,0,Israel,0,0,38,0,0,0.0,0,1,1,0,0,0,2026-06-15 20:35:30.550773,CLM047650,No override recorded,No findings
AGENT00796,Joseph Pluemer,1998-07-16,225 Almond Street,#3E,Fall River,MA,2721,98.0,19.0,0.19387755102040816,Engineering Department,Campus A,Process Engineer,10,0,3,0,0,0,Ethiopia,0,0,29,0,0,0.0,0,2,1,0,0,0,2026-06-01 20:35:30.550808,CLM038372,No override recorded,No findings
AGENT00797,Andrew Hayes,2010-09-26,62 High Street,,Manchester,CT,6040,116.0,20.0,0.1724137931034483,R&D Department,Campus C,Integration and Testing Engineer,7,0,2,0,0,0,Israel,0,0,28,0,0,0.0,0,2,1,0,0,0,2026-08-20 20:35:30.550838,CLM023057,No override recorded,No findings
AGENT00798,Christopher Radtke,2004-01-28,335 C Street Southeast,,Washington,DC,20003,34.0,13.0,0.38235294117647056,R&D Department,Campus C,Algorithm Engineer,17,0,2,0,0,1,Russia,2,0,2,0,0,0.0,0,1,1,0,0,0,2026-04-02 20:35:30.550869,CLM012929,No override recorded,No findings
AGENT00799,Jimmy Sisk,2012-10-19,172 Alburg Springs Road,,Alburgh,VT,5440,54.0,16.0,0.2962962962962963,Human Resources,Campus C,Recruitment Coordinator,22,0,1,0,0,0,UK,13,0,0,0,0,0.0,0,1,1,0,0,0,2026-05-10 20:35:30.550902,CLM049369,No override recorded,No findings
AGENT00800,Barbara Brown,2003-11-29,6605 North 93RD Avenue,#1016,Glendale,AZ,85305,106.0,20.0,0.18867924528301888,Project Management,Campus A,Secretary,11,0,1,0,0,0,Russia,6,0,10,0,0,0.0,0,1,1,0,0,0,2026-03-29 20:35:30.550932,CLM000611,No override recorded,No findings
AGENT00801,Michelle Lewis,2009-11-10,915 Hargrove Street,,Ardmore,OK,73401,55.0,14.0,0.2545454545454545,Information Technology,Campus C,Enterprise Systems Developer (ERP / CRM / SAP),21,0,3,0,0,0,Israel,0,0,54,0,0,0.0,0,1,1,0,0,0,2026-07-16 20:35:30.550963,CLM015829,No override recorded,No findings
AGENT00802,Brenda Meadows,1996-03-16,131 Kent Drive,,Manchester,CT,6042,9.0,2.0,0.2222222222222222,Operations and Manufacturing,Campus C,Operations Manager,7,0,2,0,0,1,Ethiopia,7,2,0,0,0,0.0,0,1,1,0,0,0,2026-04-24 20:35:30.550994,CLM025930,No override recorded,No findings
AGENT00803,Milissa Scott,2014-01-02,6912 Sunrise Drive,,Panama City,FL,32407,44.0,13.0,0.29545454545454547,Project Management,Campus C,Secretary,14,1,2,0,0,0,Russia,4,0,0,0,0,0.0,0,1,1,0,1,0,2026-07-31 20:35:30.551055,CLM045872,No override recorded,No findings
AGENT00804,Kenna Olsen,2002-03-29,4216 Park Boulevard,,Montgomery,AL,36106,42.0,9.0,0.21428571428571427,Project Management,Campus A,Secretary,8,1,1,0,0,0,Israel,10,1,0,0,0,0.0,0,1,1,0,0,0,2026-05-03 20:35:30.551095,CLM021828,No override recorded,No findings
AGENT00805,Brian Blocker,1991-10-29,19141 Pine Ridge Circle,,Anchorage,AK,99516,20.0,4.0,0.2,Operations and Manufacturing,Campus B,Secretary,13,0,1,1,0,0,Israel,18,3,0,0,0,0.0,0,0,0,0,0,0,2026-08-14 20:35:30.551132,CLM003503,Approved above authority limit,No findings
